58.926,-0.0183749,-0.0267749,0.0230999
59.029,-0.0154501,-0.0386252,0.0149351
59.133,-0.00624001,-0.04472,0.03848
59.238,-0.00892496,-0.0572248,0.0561748
59.343,-0.00367498,-0.0446248,0.0467248
59.448,-0.00210007,-0.030451,0.0241508
59.552,-0.00779972,-0.0306789,0.0140395
59.657,0,-0.0231007,0.0357011
59.761,0.00676001,-0.0156,0.052
59.866,0.00682497,-0.0152249,0.0430498
59.97,0.00156,-0.02236,0.02808
60.073,-0.0149351,-0.0242052,0.00566503
60.178,-0.0257249,-0.0272999,0.00839996
60.282,-0.01872,-0.013,0.00988001
60.386,-0.01664,-0.00884001,-0.00468
60.49,-0.00728001,-0.02236,0.02496
60.595,-0.0105,-0.0367498,0.0409498
60.699,-0.01196,-0.01976,0.01196
60.804,-0.00839996,-0.00629997,-0.00419998
60.909,-0.0152249,-0.0220499,0.0125999
61.014,-0.00262499,0.0131249,0.0225749
61.118,0.00208,0.04004,0.0156
61.222,-0.01352,0.00936001,0.00156
61.327,-0.0162749,-0.0188999,-0.0152249
61.43,-0.0169951,-0.0834305,-0.0365652
61.535,0.00472498,-0.0976496,-0.0866246
61.638,-0.00566503,0.0211151,-0.0844605
61.743,-0.0351748,0.115499,-0.0278249
61.848,0.0335999,0.0792747,0.118124
61.952,0.05512,0.05096,0.0717601
62.057,0.0540748,0.0372748,-0.0740247
62.161,0.11544,0.00416,0.0468
62.266,0.100275,-0.0125999,0.00367499
62.371,0.0482998,0.0356998,-0.0808496
62.475,0.00208,0.04108,0.0052
62.579,-0.01716,0.01248,0.04992
62.683,-0.00988001,0.02236,0.02184
62.787,-0.01768,0.00156,-0.00104
62.892,-0.00262499,0.00839996,0.0178499
62.995,0.00257502,0.0267802,0.0247202
63.1,-0.0262499,0.0446248,0.00892496
63.204,-0.0234,0.05616,-0.026
63.309,0.0152249,0.0351748,-0.000524998
63.414,0.0147005,0.0330761,0.0120754
63.518,-0.00052,0.0712401,-0.01716
63.624,-0.00158998,0.0800292,0.00476995
63.727,-0.00412003,0.100426,0.0164801
63.832,-0.00105,0.114974,0.0204749
63.936,-0.00520001,0.0899601,0.04056
64.039,-0.00772505,0.00927006,0.0448053
64.144,0.0314987,-0.0456731,0.0283488
64.247,0.0370816,-0.0334764,-0.023691
64.353,0.00635971,-0.00794964,-0.043458
64.457,0.026521,0.0410815,-0.0416016
64.562,0.0199492,0.0425233,0.00314987
64.667,-0.0257258,0.0031501,0.0892529
64.771,-0.0327612,-0.0119604,0.080603
64.876,-0.0330737,-0.0325487,-0.00682472
64.98,-0.0462817,-0.0405615,-0.0374414
65.084,-0.0415985,0.00259991,-0.0483583
65.188,-0.0390015,0.0332812,-0.0410815
65.292,-0.027039,-0.00311989,0.055638
65.396,-0.0104004,-0.0291211,0.131565
65.501,0.0183743,-0.0199492,0.0272989
65.605,0.0218408,-0.0374414,-0.0639624
65.71,0.00314987,-0.0199492,-0.0540728
65.814,0.0306812,0.00676025,-0.0499219
65.92,0.0153693,-0.0196091,0.0349784
66.024,-0.00884033,-0.0213208,0.0915234
66.128,0.00675976,-0.0057198,0.0166394
66.233,-0.0110254,-0.0199506,-0.0147005
66.336,-0.0288391,0.00875473,-0.0355339
66.441,-0.0236258,0.0351761,-0.0341261
66.545,-0.028599,-0.0187193,0.0618778
66.649,-0.0223608,-0.0660425,0.120645
66.753,0.0254791,-0.0587579,0.00623978
66.859,0.0466412,-0.038691,-0.120313
66.962,0.030899,-0.00257492,-0.0823975
67.067,0.0357011,0.0456765,-0.0157505
67.172,0.000524978,-0.00944962,0.0677222
67.276,-0.0317212,-0.0514819,0.0946435
67.382,-0.0174905,-0.0514114,0.0551215
67.485,-0.00772476,-0.0427437,-0.0391388
67.59,-0.025199,-0.00629974,-0.102371
67.694,-0.0343213,-0.00052002,-0.053042
67.798,-0.027559,-0.0124796,0.0613578
67.902,-0.027561,-0.0556421,0.126885
68.005,0.0169945,-0.0854874,0.0262642
68.111,0.0424011,-0.0641317,-0.0964625
68.215,0.0337988,-0.0150795,-0.0769572
68.32,0.0231007,0.0120754,-0.0063002
68.425,-0.00367512,-0.00420013,0.0766525
68.529,-0.0405586,-0.0660376,0.105556
68.634,-0.0404263,-0.0997532,0.0336011
68.739,-0.0157494,-0.0818967,-0.0509229
68.842,-0.0283262,-0.0386267,-0.0710731
68.946,-0.027559,-0.00467983,-0.0317189
69.051,-0.0157505,-0.0215257,0.0383262
69.154,-0.000514984,-0.0432587,0.115871
69.259,0.029926,-0.0477765,0.0147005
69.363,0.0311989,-0.0764373,-0.0447184
69.468,0.0110254,-0.0756024,0.00787525
69.572,0.0150795,-0.0431585,-0.0155994
69.677,0.0147005,-0.0278259,0.0031501
69.781,-0.00987965,-0.0322388,0.0400386
69.885,-0.0317212,-0.0748828,0.0400415
69.99,-0.0461981,-0.103946,0.00892464
70.094,-0.0405615,-0.0832031,-0.0156006
70.198,-0.0389986,-0.0509582,-0.00987965
70.302,-0.0322412,-0.0452417,0.0374414
70.406,0.00363987,-0.0535581,0.0379586
70.51,-0.00468018,-0.0650024,-0.0390015
70.615,-0.0199492,-0.0524979,-0.0514479
70.72,-0.00472515,-0.0204757,0.0189006
70.823,0.0097847,-0.00875473,0.0303841
70.929,0.0159004,0.00901024,-0.00477013
71.033,0.00935967,0.00987965,-0.00363987
71.138,0.00157505,0.00420013,0.0204757
71.242,0,0.00311989,0.0135195
71.346,-0.0109204,-0.00936035,-0.0306812
71.45,-0.00935966,-0.00363987,-0.0140395
71.554,-0.00416016,-0.00156006,0.0218408
71.658,-0.0129995,0.0161194,0.0192393
71.762,-0.00936035,0.0218408,0.00572022
71.867,-0.0157494,0.00419983,0
71.972,-0.0157505,0.0173256,0.0031501
72.076,-0.00311989,0.0202793,0.00311989
72.181,-0.00525017,0.00997532,0.00892529
72.285,-0.00988037,0.0124805,0.00416016
72.39,-0.00524979,0.0104996,0.0073497
72.495,-0.000525017,0.00892529,0.00682522
72.599,-0.00103996,0.00311989,0.00155994
72.704,0.0031501,0.0031501,0.00262508
72.808,0.00207993,0.00779972,0.00519981
72.911,-0.00360516,0.00360516,0.0169957
73.016,-0.0162743,-0.00682472,0.0152244
73.12,-0.00884033,-0.00104004,-0.0202808
