1.795,0,0,0
1.899,0,0,0
2.002,0,0,0
2.107,0,0,0
2.211,-0.000216319,2.70399e-05,-0.00105456
2.316,-0.000742087,0.0002478,-0.00329726
2.42,-0.00114062,0.0003536,-0.00461787
2.525,-0.00126184,0.000274313,-0.00482764
2.63,-0.00129544,0.000358313,-0.00429975
2.734,-0.00122304,0.000461759,-0.00383057
2.838,-0.00110864,0.000648961,-0.0041912
2.942,-0.00127088,0.000567839,-0.00408303
3.046,-0.00151424,0.0002704,-0.00370448
3.15,-0.00154128,0.000297441,-0.00405601
3.254,-0.00132496,0.000351519,-0.00454271
3.359,-0.000959174,0.000246487,-0.0045801
3.464,-0.000716625,0.00033075,-0.00407925
3.568,-0.000841361,0.000543141,-0.00372217
3.673,-0.00145583,-3.04498e-05,-0.00436433
3.777,-0.0018746,-0.00121992,-0.00518803
3.883,-0.00163876,-0.000712848,-0.00542401
3.987,-0.00104,0.00100412,-0.00518649
4.09,-0.000534056,0.000670789,-0.00527619
4.195,-0.000134663,-0.000355688,-0.00479746
4.298,-0.000211664,-0.000163255,-0.00319427
4.403,-0.00112534,-0.000166425,-0.00281531
4.506,-0.00184654,-0.000640662,-0.00353085
4.611,-0.0020202,-0.000542851,-0.00387503
4.715,-0.00206466,5.30402e-05,-0.00377625
4.819,-0.00191983,0.000189279,-0.00419118
4.924,-0.00164535,-2.62606e-07,-0.00444307
5.028,-0.0014404,0.0001079,-0.00437373
5.133,-0.00131644,0.000357,-0.00504972
5.237,-0.00106054,0.000542881,-0.00548835
5.342,-0.000657301,0.000492975,-0.00510012
5.445,-0.000508049,0.00021527,-0.00434043
5.55,-0.000600601,-1.04993e-06,-0.00412152
5.653,-0.000483068,-0.000186687,-0.00401647
5.758,-0.000299512,-8.00621e-05,-0.00428741
5.863,-0.00033075,-2.75625e-05,-0.00435488
5.966,-0.000561094,-0.000240248,-0.00407108
6.072,-0.000635735,-0.00021995,-0.00415388
6.175,-0.000591221,-0.000107635,-0.00419546
6.281,-0.00091743,5.77698e-05,-0.0047109
6.385,-0.00120068,0.00016432,-0.00456196
6.49,-0.00120671,0.000219973,-0.00414144
6.594,-0.000978899,0.00038012,-0.00410202
6.699,-0.000740251,0.00010815,-0.00427928
6.802,-0.00082838,-0.00010815,-0.00428378
6.906,-0.00102258,-2.704e-05,-0.00441325
7.011,-0.00104239,-0.000109988,-0.00411285
7.114,-0.00104416,-5.45899e-05,-0.00396033
7.219,-0.000981749,-5.25087e-07,-0.00461606
7.323,-0.000869441,-5.43401e-05,-0.00470107
7.429,-0.00083422,-0.0001961,-0.00459033
7.532,-0.000700401,-0.000322906,-0.00420009
7.638,-0.00086125,4.76965e-06,-0.00429432
7.741,-0.00128776,0.000402473,-0.00451759
7.846,-0.00155584,0.000215775,-0.00488749
7.951,-0.0015435,-0.000137813,-0.00476831
8.054,-0.00147315,-0.00010815,-0.00402059
8.16,-0.00110213,-0.00033708,-0.00359763
8.263,-0.000513968,-0.00091103,-0.00360189
8.368,-0.000492978,-0.000870454,-0.00420685
8.472,-0.000625042,-0.000435242,-0.00426662
8.576,-0.000297441,-0.000459681,-0.00416417
8.681,8.26868e-05,-0.000713733,-0.00449948
8.784,-0.000104547,-0.00120125,-0.00465872
8.89,-0.000724776,-0.00174582,-0.00481692
8.994,-0.000875161,-0.00218036,-0.0045058
9.098,-0.000567834,-0.00365035,-0.0051105
9.203,-0.000990157,-0.00554455,-0.00603516
